"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
24369,176,1,11678,"5.99","2007-03-17 04:36:05.996577"
19449,253,2,2081,"5.99","2007-02-17 15:33:28.996577"
24166,154,1,11296,"5.99","2007-03-02 13:43:53.996577"
24353,174,2,12886,"5.99","2007-03-19 02:06:58.996577"
31527,232,1,7123,"5.99","2007-04-27 04:37:14.996577"
24175,155,2,11951,"5.99","2007-03-17 15:42:28.996577"
24341,173,1,10351,"5.99","2007-03-01 04:00:39.996577"
31889,264,1,9932,"5.99","2007-04-30 13:48:14.996577"
24183,156,1,11587,"5.99","2007-03-17 00:49:29.996577"
29775,71,1,6739,"5.99","2007-04-12 12:50:34.996577"
24193,157,1,12213,"5.99","2007-03-18 01:02:21.996577"
29762,70,1,5927,"5.99","2007-04-10 20:25:40.996577"
29736,67,2,7277,"5.99","2007-04-27 10:17:03.996577"
19477,259,2,2375,"5.99","2007-02-18 13:15:55.996577"
24206,158,2,12421,"5.99","2007-03-18 08:32:32.996577"
24212,158,1,15796,"5.99","2007-03-23 12:40:48.996577"
24213,158,1,15802,"5.99","2007-03-23 12:55:17.996577"
24333,172,2,13067,"5.99","2007-03-19 08:19:43.996577"
24222,160,2,10979,"5.99","2007-03-02 02:45:03.996577"
24321,171,1,12962,"5.99","2007-03-19 04:51:14.996577"
24310,170,2,10481,"5.99","2007-03-01 08:45:52.996577"
29731,66,1,9091,"5.99","2007-04-30 06:59:11.996577"
24234,161,1,10241,"5.99","2007-03-01 00:40:51.996577"
29727,66,2,6348,"5.99","2007-04-11 18:49:44.996577"
24303,169,1,11898,"5.99","2007-03-17 13:52:38.996577"
24243,161,2,15045,"5.99","2007-03-22 08:21:49.996577"
24245,161,1,15420,"5.99","2007-03-22 22:24:17.996577"
24302,169,2,11687,"5.99","2007-03-17 05:08:25.996577"
24257,163,2,14427,"5.99","2007-03-21 09:54:32.996577"
24275,166,1,15213,"5.99","2007-03-22 15:17:28.996577"
24261,164,2,13453,"5.99","2007-03-19 22:59:17.996577"
24267,165,2,15834,"5.99","2007-03-23 13:52:16.996577"
24273,166,2,14261,"5.99","2007-03-21 04:35:50.996577"
19487,261,1,1877,"5.99","2007-02-17 01:22:42.996577"
29724,66,2,4911,"5.99","2007-04-08 19:48:52.996577"
18019,472,1,2538,"5.99","2007-02-19 00:25:25.996577"
29717,65,2,8404,"5.99","2007-04-29 04:55:27.996577"
29694,64,2,4971,"5.99","2007-04-08 22:23:15.996577"
29693,64,2,4819,"5.99","2007-04-08 15:47:41.996577"
19505,266,2,1280,"5.99","2007-02-15 06:44:32.996577"
29683,63,2,8311,"5.99","2007-04-29 01:54:33.996577"
31525,232,2,6234,"5.99","2007-04-11 12:44:36.996577"
31523,231,2,8949,"5.99","2007-04-30 01:45:28.996577"
29659,60,1,6282,"5.99","2007-04-11 15:14:48.996577"
19525,267,1,14131,"5.99","2007-03-21 00:12:06.996577"
29630,57,2,8249,"5.99","2007-04-28 23:17:10.996577"
17649,379,1,2313,"5.99","2007-02-18 07:25:11.996577"
19534,268,2,13880,"5.99","2007-03-20 13:46:46.996577"
19544,269,2,13142,"5.99","2007-03-19 11:10:54.996577"
31519,231,1,5560,"5.99","2007-04-10 01:41:50.996577"
29611,55,2,9596,"5.99","2007-04-30 01:57:13.996577"
19550,270,2,10579,"5.99","2007-03-01 12:16:48.996577"
31888,264,1,9861,"5.99","2007-04-30 11:32:40.996577"
29585,52,2,7438,"5.99","2007-04-27 16:09:06.996577"
31495,229,2,7308,"5.99","2007-04-27 11:28:51.996577"
29574,51,1,7636,"5.99","2007-04-27 23:37:02.996577"
31848,261,1,5449,"5.99","2007-04-09 20:40:27.996577"
19582,273,1,13955,"5.99","2007-03-20 16:33:38.996577"
31459,227,1,3576,"5.99","2007-04-06 02:08:27.996577"
29572,51,1,7207,"5.99","2007-04-27 07:41:52.996577"
29569,51,2,5304,"5.99","2007-04-09 14:16:32.996577"
29560,50,1,8619,"5.99","2007-04-29 12:18:34.996577"
29520,47,2,4064,"5.99","2007-04-07 02:57:46.996577"
18063,484,1,2044,"5.99","2007-02-17 13:06:23.996577"
19607,275,2,12589,"5.99","2007-03-18 14:34:57.996577"
19614,275,1,14187,"5.99","2007-03-21 02:00:29.996577"
19616,275,2,14483,"5.99","2007-03-21 12:12:25.996577"
19625,276,2,12178,"5.99","2007-03-17 23:45:58.996577"
19636,277,1,12458,"5.99","2007-03-18 09:51:19.996577"
29466,42,2,5517,"5.99","2007-04-09 23:43:26.996577"
19643,277,1,15345,"5.99","2007-03-22 19:34:16.996577"
19647,278,1,11095,"5.99","2007-03-02 06:31:46.996577"
31455,226,2,7288,"5.99","2007-04-27 10:53:25.996577"
29461,41,2,9313,"5.99","2007-04-30 15:28:09.996577"
19666,279,1,14779,"5.99","2007-03-21 22:29:22.996577"
18067,486,1,2102,"5.99","2007-02-17 17:33:48.996577"
29440,40,1,5869,"5.99","2007-04-10 17:08:35.996577"
19674,280,1,12849,"5.99","2007-03-19 00:34:03.996577"
29423,39,1,4419,"5.99","2007-04-07 20:34:50.996577"
19680,280,2,15554,"5.99","2007-03-23 03:16:38.996577"
19681,280,2,15950,"5.99","2007-03-23 17:38:05.996577"
18072,488,2,1704,"5.99","2007-02-16 12:14:22.996577"
29416,38,2,7321,"5.99","2007-04-27 12:02:04.996577"
19697,284,1,14007,"5.99","2007-03-20 18:51:13.996577"
19702,285,1,10493,"5.99","2007-03-01 09:11:38.996577"
29415,38,2,7163,"5.99","2007-04-27 06:04:37.996577"
29412,38,1,6864,"5.99","2007-04-12 18:27:51.996577"
29405,38,1,4202,"5.99","2007-04-07 09:52:14.996577"
19715,286,2,13635,"5.99","2007-03-20 05:46:01.996577"
31421,223,2,7085,"5.99","2007-04-27 03:04:10.996577"
29404,37,1,9567,"5.99","2007-04-30 01:04:37.996577"
29401,37,1,5425,"5.99","2007-04-09 19:30:52.996577"
29400,37,1,3734,"5.99","2007-04-06 10:08:53.996577"
29383,35,1,8971,"5.99","2007-04-30 02:32:24.996577"
19746,289,2,13336,"5.99","2007-03-19 18:31:48.996577"
31417,223,1,3513,"5.99","2007-04-05 23:14:23.996577"
31409,222,2,5635,"5.99","2007-04-10 04:57:05.996577"
19760,291,1,13665,"5.99","2007-03-20 06:47:46.996577"
29377,35,1,6147,"5.99","2007-04-11 07:41:34.996577"
31398,221,2,5920,"5.99","2007-04-10 20:02:24.996577"
19773,293,2,13504,"5.99","2007-03-20 00:30:14.996577"
18100,497,1,2298,"5.99","2007-02-18 06:46:55.996577"
29375,35,1,5916,"5.99","2007-04-10 19:54:57.996577"
29365,34,2,5918,"5.99","2007-04-10 20:00:32.996577"
19779,293,2,15675,"5.99","2007-03-23 07:47:18.996577"
31824,259,2,4199,"5.99","2007-04-07 09:41:33.996577"
19787,294,1,12278,"5.99","2007-03-18 03:15:11.996577"
29353,33,1,4095,"5.99","2007-04-07 04:30:14.996577"
19790,294,1,15839,"5.99","2007-03-23 14:03:12.996577"
19793,295,2,11913,"5.99","2007-03-17 14:21:43.996577"
18113,500,1,1375,"5.99","2007-02-15 13:23:22.996577"
18114,500,2,1388,"5.99","2007-02-15 14:17:07.996577"
29350,32,2,8390,"5.99","2007-04-29 04:20:52.996577"
29348,32,1,7589,"5.99","2007-04-27 21:52:02.996577"
29311,30,2,5028,"5.99","2007-04-09 01:03:11.996577"
19819,297,1,14403,"5.99","2007-03-21 09:09:00.996577"
17678,384,2,2510,"5.99","2007-02-18 22:12:47.996577"
18118,501,2,3222,"5.99","2007-02-21 00:18:55.996577"
29287,28,1,5817,"5.99","2007-04-10 14:17:38.996577"
31397,221,1,5058,"5.99","2007-04-09 02:49:01.996577"
19835,299,1,11746,"5.99","2007-03-17 07:31:50.996577"
31377,219,1,7726,"5.99","2007-04-28 03:20:45.996577"
19844,300,2,12644,"5.99","2007-03-18 16:50:53.996577"
31817,258,2,5312,"5.99","2007-04-09 14:31:35.996577"
19848,300,1,13717,"5.99","2007-03-20 08:19:18.996577"
29280,27,2,9636,"5.99","2007-04-30 03:41:25.996577"
29276,27,2,6562,"5.99","2007-04-12 03:54:52.996577"
19852,300,2,15811,"5.99","2007-03-23 13:12:12.996577"
19854,301,2,13183,"5.99","2007-03-19 12:37:52.996577"
29272,27,1,4510,"5.99","2007-04-08 01:03:17.996577"
29233,23,2,9209,"5.99","2007-04-30 11:24:02.996577"
19866,302,1,15622,"5.99","2007-03-23 05:50:28.996577"
18128,505,2,1799,"5.99","2007-02-16 18:45:46.996577"
19875,303,1,14750,"5.99","2007-03-21 21:37:58.996577"
19880,304,1,12540,"5.99","2007-03-18 12:45:56.996577"
19888,305,2,11035,"5.99","2007-03-02 04:24:05.996577"
31335,214,2,7826,"5.99","2007-04-28 07:04:17.996577"
19895,306,2,10893,"5.99","2007-03-01 23:40:39.996577"
18131,505,1,3137,"5.99","2007-02-20 18:09:54.996577"
29229,23,2,6917,"5.99","2007-04-12 20:58:41.996577"
19903,306,2,13725,"5.99","2007-03-20 08:36:53.996577"
29216,21,1,9699,"5.99","2007-04-30 05:57:51.996577"
29204,20,2,7864,"5.99","2007-04-28 08:34:36.996577"
17687,386,2,1819,"5.99","2007-02-16 20:01:16.996577"
31299,211,1,5668,"5.99","2007-04-10 06:39:31.996577"
17694,387,2,2981,"5.99","2007-02-20 07:03:43.996577"
18143,510,2,1435,"5.99","2007-02-15 17:00:56.996577"
19932,309,2,13021,"5.99","2007-03-19 06:36:30.996577"
19935,309,2,14846,"5.99","2007-03-22 00:42:14.996577"
29194,19,1,9157,"5.99","2007-04-30 09:34:49.996577"
19941,310,1,14972,"5.99","2007-03-22 05:21:47.996577"
29173,16,2,9610,"5.99","2007-04-30 02:22:31.996577"
29171,16,2,8452,"5.99","2007-04-29 06:13:26.996577"
19951,312,2,11879,"5.99","2007-03-17 12:53:35.996577"
31296,211,2,4441,"5.99","2007-04-07 21:32:49.996577"
19958,313,2,10237,"5.99","2007-03-01 00:35:58.996577"
29155,15,1,4127,"5.99","2007-04-07 05:54:45.996577"
31289,210,1,7743,"5.99","2007-04-28 04:04:39.996577"
19976,314,2,14873,"5.99","2007-03-22 01:59:32.996577"
18150,510,2,3465,"5.99","2007-02-21 20:38:27.996577"
29128,12,2,9708,"5.99","2007-04-30 06:13:59.996577"
19987,316,2,13277,"5.99","2007-03-19 16:26:01.996577"
29127,12,1,9627,"5.99","2007-04-30 03:11:12.996577"
19995,317,1,14032,"5.99","2007-03-20 19:55:21.996577"
31282,210,1,4620,"5.99","2007-04-08 06:30:10.996577"
29126,12,2,9238,"5.99","2007-04-30 12:18:09.996577"
20010,319,2,15396,"5.99","2007-03-22 21:36:23.996577"
29107,11,2,5835,"5.99","2007-04-10 15:13:24.996577"
31270,209,2,7752,"5.99","2007-04-28 04:29:26.996577"
18168,515,2,1531,"5.99","2007-02-15 23:09:00.996577"
20021,321,2,15888,"5.99","2007-03-23 15:24:40.996577"
29090,9,1,6165,"5.99","2007-04-11 08:45:55.996577"
29073,8,1,3475,"5.99","2007-04-05 21:29:47.996577"
20034,323,1,13140,"5.99","2007-03-19 11:04:22.996577"
31265,209,2,5219,"5.99","2007-04-09 10:26:21.996577"
29071,7,2,8422,"5.99","2007-04-29 05:31:21.996577"
29064,7,2,4787,"5.99","2007-04-08 14:44:30.996577"
20053,325,1,14672,"5.99","2007-03-21 18:27:59.996577"
31261,209,1,4309,"5.99","2007-04-07 15:58:07.996577"
20071,327,1,15828,"5.99","2007-03-23 13:44:58.996577"
29062,7,2,3639,"5.99","2007-04-06 05:37:43.996577"
29056,6,2,6211,"5.99","2007-04-11 11:07:27.996577"
29040,5,2,5118,"5.99","2007-04-09 05:42:18.996577"
29036,4,1,9371,"5.99","2007-04-30 17:26:26.996577"
18184,518,2,1552,"5.99","2007-02-16 00:30:03.996577"
29035,4,1,9100,"5.99","2007-04-30 07:14:35.996577"
20100,331,1,11052,"5.99","2007-03-02 04:54:45.996577"
29021,3,1,7096,"5.99","2007-04-27 03:23:08.996577"
20111,332,1,11229,"5.99","2007-03-02 11:25:03.996577"
31260,209,2,4071,"5.99","2007-04-07 03:05:52.996577"
29012,2,2,8705,"5.99","2007-04-29 15:42:55.996577"
29010,2,2,8230,"5.99","2007-04-28 22:41:25.996577"
29009,2,2,7459,"5.99","2007-04-27 17:08:46.996577"
29008,2,1,7376,"5.99","2007-04-27 13:51:28.996577"
18188,519,2,2997,"5.99","2007-02-20 07:52:11.996577"
17698,388,1,2537,"5.99","2007-02-19 00:20:47.996577"
20162,337,2,14118,"5.99","2007-03-20 23:42:03.996577"
20169,338,2,11719,"5.99","2007-03-17 06:14:31.996577"
31235,199,2,5680,"5.99","2007-04-10 07:16:02.996577"
20179,339,2,11699,"5.99","2007-03-17 05:40:24.996577"
20182,339,1,13575,"5.99","2007-03-20 03:43:46.996577"
28994,1,1,4611,"5.99","2007-04-08 06:02:22.996577"
28993,1,2,4526,"5.99","2007-04-08 01:45:31.996577"
31815,258,1,4677,"5.99","2007-04-08 08:59:02.996577"
28981,208,1,4354,"5.99","2007-04-07 17:49:28.996577"
31227,198,1,8145,"5.99","2007-04-28 19:03:07.996577"
31224,198,1,7441,"5.99","2007-04-27 16:15:19.996577"
28978,207,1,8800,"5.99","2007-04-29 19:47:25.996577"
20232,343,2,15973,"5.99","2007-03-23 18:33:07.996577"
20233,344,2,11116,"5.99","2007-03-02 07:03:06.996577"
20234,344,2,12183,"5.99","2007-03-18 00:02:39.996577"
28977,207,1,7540,"5.99","2007-04-27 20:08:21.996577"
20246,346,1,10304,"5.99","2007-03-01 02:42:38.996577"
20252,346,1,14890,"5.99","2007-03-22 02:39:15.996577"
28976,207,2,7306,"5.99","2007-04-27 11:25:52.996577"
20256,346,2,15825,"5.99","2007-03-23 13:39:08.996577"
28974,207,2,6465,"5.99","2007-04-11 23:45:37.996577"
28968,207,2,4713,"5.99","2007-04-08 10:40:59.996577"
20261,347,2,13314,"5.99","2007-03-19 17:41:09.996577"
28962,206,1,8217,"5.99","2007-04-28 22:12:39.996577"
20271,348,2,12884,"5.99","2007-03-19 02:02:30.996577"
20274,348,2,13602,"5.99","2007-03-20 04:30:28.996577"
28952,206,1,3533,"5.99","2007-04-05 23:55:10.996577"
28941,204,1,9394,"5.99","2007-04-30 18:34:50.996577"
31203,196,1,9346,"5.99","2007-04-30 16:42:18.996577"
17704,390,2,1539,"5.99","2007-02-15 23:39:51.996577"
31806,257,2,7518,"5.99","2007-04-27 19:29:42.996577"
20291,349,1,15955,"5.99","2007-03-23 17:47:32.996577"
18230,533,1,1421,"5.99","2007-02-15 16:25:30.996577"
17708,390,1,3147,"5.99","2007-02-20 18:53:43.996577"
31191,195,1,9870,"5.99","2007-04-30 11:51:17.996577"
31154,191,1,5924,"5.99","2007-04-10 20:09:49.996577"
20308,352,1,11793,"5.99","2007-03-17 09:34:19.996577"
18250,538,1,1314,"5.99","2007-02-15 08:50:11.996577"
20311,352,2,12234,"5.99","2007-03-18 01:45:59.996577"
20318,353,1,12928,"5.99","2007-03-19 03:32:35.996577"
17508,341,1,3382,"5.99","2007-02-21 12:33:49.996577"
31153,191,2,5397,"5.99","2007-04-09 18:12:17.996577"
20330,354,1,14840,"5.99","2007-03-22 00:27:08.996577"
20345,356,2,13442,"5.99","2007-03-19 22:19:11.996577"
18270,543,2,3467,"5.99","2007-02-21 20:47:51.996577"
20348,356,2,15754,"5.99","2007-03-23 11:12:08.996577"
31149,190,1,7386,"5.99","2007-04-27 14:20:36.996577"
20358,358,2,11149,"5.99","2007-03-02 08:20:09.996577"
18279,546,1,2361,"5.99","2007-02-18 11:47:31.996577"
28924,203,2,5579,"5.99","2007-04-10 02:32:55.996577"
20367,359,2,14598,"5.99","2007-03-21 16:08:31.996577"
31145,190,2,4005,"5.99","2007-04-06 22:50:52.996577"
20374,360,2,12088,"5.99","2007-03-17 20:48:42.996577"
20375,360,1,12773,"5.99","2007-03-18 22:00:45.996577"
31910,266,2,9109,"5.99","2007-04-30 07:26:50.996577"
28900,598,1,8511,"5.99","2007-04-29 08:11:08.996577"
20384,361,2,11031,"5.99","2007-03-02 04:21:24.996577"
20385,361,2,11243,"5.99","2007-03-02 12:01:14.996577"
20388,361,2,12626,"5.99","2007-03-18 16:05:11.996577"
31142,189,2,9171,"5.99","2007-04-30 10:04:50.996577"
31138,189,1,6193,"5.99","2007-04-11 10:15:23.996577"
31130,188,2,5729,"5.99","2007-04-10 09:55:51.996577"
17545,351,2,1792,"5.99","2007-02-16 18:33:16.996577"
20402,362,1,14752,"5.99","2007-03-21 21:40:08.996577"
28891,598,2,5688,"5.99","2007-04-10 07:44:34.996577"
31907,266,2,5362,"5.99","2007-04-09 16:44:34.996577"
20407,363,2,12189,"5.99","2007-03-18 00:20:10.996577"
28850,594,2,8820,"5.99","2007-04-29 20:43:22.996577"
20411,363,1,14983,"5.99","2007-03-22 06:00:49.996577"
20414,364,2,10290,"5.99","2007-03-01 02:08:16.996577"
28843,594,1,4037,"5.99","2007-04-07 01:21:18.996577"
17733,397,1,1769,"5.99","2007-02-16 16:36:14.996577"
20431,366,2,11340,"5.99","2007-03-02 15:34:09.996577"
17509,342,2,2190,"5.99","2007-02-17 23:58:17.996577"
28810,591,2,8666,"5.99","2007-04-29 14:08:04.996577"
18304,556,2,2593,"5.99","2007-02-19 04:08:37.996577"
31801,257,2,6711,"5.99","2007-04-12 11:52:06.996577"
28801,591,1,5704,"5.99","2007-04-10 08:34:55.996577"
28794,590,1,8195,"5.99","2007-04-28 21:21:24.996577"
28762,588,2,4207,"5.99","2007-04-07 10:01:11.996577"
28759,587,2,9909,"5.99","2007-04-30 13:12:00.996577"
28756,587,2,8776,"5.99","2007-04-29 18:35:32.996577"
20469,369,2,14684,"5.99","2007-03-21 18:56:52.996577"
20479,370,1,15982,"5.99","2007-03-23 18:41:57.996577"
28729,584,1,9719,"5.99","2007-04-30 06:53:39.996577"
28715,583,1,7401,"5.99","2007-04-27 14:46:21.996577"
28712,583,1,5478,"5.99","2007-04-09 22:13:41.996577"
28703,582,2,8308,"5.99","2007-04-29 01:50:41.996577"
28701,582,2,7412,"5.99","2007-04-27 15:13:00.996577"
28698,582,2,6629,"5.99","2007-04-12 07:47:01.996577"
20503,373,1,10758,"5.99","2007-03-01 18:51:17.996577"
28687,581,1,4669,"5.99","2007-04-08 08:41:34.996577"
28680,580,1,9460,"5.99","2007-04-30 20:54:05.996577"
20508,373,1,12142,"5.99","2007-03-17 22:32:38.996577"
20509,373,2,12536,"5.99","2007-03-18 12:34:32.996577"
28665,579,2,9553,"5.99","2007-04-30 00:35:00.996577"
17739,399,1,3036,"5.99","2007-02-20 10:46:57.996577"
28648,578,2,7059,"5.99","2007-04-27 02:19:28.996577"
20523,374,2,15053,"5.99","2007-03-22 08:41:35.996577"
31114,186,2,9360,"5.99","2007-04-30 17:08:09.996577"
20531,375,1,10859,"5.99","2007-03-01 22:40:05.996577"
18326,561,1,2357,"5.99","2007-02-18 11:28:07.996577"
20533,375,2,11008,"5.99","2007-03-02 03:34:43.996577"
28639,577,1,8043,"5.99","2007-04-28 15:14:10.996577"
28625,576,2,9548,"5.99","2007-04-30 00:22:45.996577"
28624,576,1,9133,"5.99","2007-04-30 08:27:26.996577"
20569,379,1,14011,"5.99","2007-03-20 19:01:22.996577"
18339,565,1,2321,"5.99","2007-02-18 08:11:08.996577"
18340,565,1,3300,"5.99","2007-02-21 05:53:27.996577"
20584,380,2,15175,"5.99","2007-03-22 13:57:41.996577"
28590,573,2,9971,"5.99","2007-04-30 15:10:42.996577"
20607,382,2,14354,"5.99","2007-03-21 07:36:40.996577"
28582,573,1,5036,"5.99","2007-04-09 01:27:07.996577"
18341,566,1,1635,"5.99","2007-02-16 06:55:22.996577"
20619,384,2,11773,"5.99","2007-03-17 08:48:17.996577"
20623,384,1,14963,"5.99","2007-03-22 05:06:36.996577"
28574,572,2,9950,"5.99","2007-04-30 14:18:48.996577"
28560,571,1,8084,"5.99","2007-04-28 16:40:24.996577"
17510,342,1,2914,"5.99","2007-02-20 02:11:44.996577"
18353,569,2,1668,"5.99","2007-02-16 08:48:18.996577"
18357,570,2,2008,"5.99","2007-02-17 10:16:31.996577"
20651,387,1,13082,"5.99","2007-03-19 08:47:45.996577"
20654,387,2,14279,"5.99","2007-03-21 05:07:34.996577"
31800,257,1,6422,"5.99","2007-04-11 22:14:45.996577"
28535,569,2,6046,"5.99","2007-04-11 01:50:15.996577"
20665,388,2,14853,"5.99","2007-03-22 00:54:59.996577"
20666,388,2,15660,"5.99","2007-03-23 07:19:47.996577"
28533,569,1,4204,"5.99","2007-04-07 09:52:44.996577"
20675,389,1,15462,"5.99","2007-03-22 23:42:27.996577"
28514,567,1,3769,"5.99","2007-04-06 11:39:59.996577"
20677,390,1,12105,"5.99","2007-03-17 21:23:11.996577"
28495,565,1,10025,"5.99","2007-04-30 16:57:35.996577"
20685,390,2,13893,"5.99","2007-03-20 14:21:18.996577"
28493,565,2,7242,"5.99","2007-04-27 08:54:17.996577"
31084,183,2,9672,"5.99","2007-04-30 05:02:32.996577"
31061,181,2,9235,"5.99","2007-04-30 12:15:43.996577"
28473,563,1,8610,"5.99","2007-04-29 11:53:28.996577"
20705,392,1,14223,"5.99","2007-03-21 03:20:17.996577"
20707,392,2,14438,"5.99","2007-03-21 10:19:36.996577"
28465,563,2,4776,"5.99","2007-04-08 14:12:46.996577"
20728,395,1,14471,"5.99","2007-03-21 11:39:06.996577"
20734,396,2,12393,"5.99","2007-03-18 07:31:07.996577"
20740,396,2,14778,"5.99","2007-03-21 22:24:56.996577"
28451,562,2,4732,"5.99","2007-04-08 11:38:11.996577"
18371,573,2,2622,"5.99","2007-02-19 06:39:07.996577"
31058,181,1,8593,"5.99","2007-04-29 11:06:40.996577"
20762,399,2,10960,"5.99","2007-03-02 02:14:44.996577"
18375,574,2,1636,"5.99","2007-02-16 06:57:20.996577"
20773,400,1,11600,"5.99","2007-03-17 01:40:30.996577"
17565,357,2,1246,"5.99","2007-02-15 03:39:45.996577"
28443,560,2,9895,"5.99","2007-04-30 12:36:22.996577"
28440,560,2,8861,"5.99","2007-04-29 22:15:55.996577"
20800,403,2,12005,"5.99","2007-03-17 17:25:21.996577"
20802,403,1,12793,"5.99","2007-03-18 22:49:02.996577"
20808,404,1,12325,"5.99","2007-03-18 05:09:56.996577"
28418,559,1,3674,"5.99","2007-04-06 07:31:39.996577"
20810,404,2,13412,"5.99","2007-03-19 21:15:01.996577"
20813,404,2,14835,"5.99","2007-03-22 00:17:33.996577"
28406,558,1,4192,"5.99","2007-04-07 09:25:32.996577"
28391,556,1,8909,"5.99","2007-04-29 23:56:29.996577"
20822,405,2,12425,"5.99","2007-03-18 08:46:32.996577"
20832,406,2,12505,"5.99","2007-03-18 11:45:56.996577"
31049,180,2,8720,"5.99","2007-04-29 16:16:58.996577"
28383,555,1,9299,"5.99","2007-04-30 15:01:17.996577"
20839,407,2,11382,"5.99","2007-03-02 16:49:18.996577"
17751,403,1,3356,"5.99","2007-02-21 10:07:11.996577"
17758,405,2,1953,"5.99","2007-02-17 07:03:23.996577"
28378,554,1,5968,"5.99","2007-04-10 22:31:37.996577"
17761,405,1,3253,"5.99","2007-02-21 01:54:03.996577"
28357,552,2,8614,"5.99","2007-04-29 12:00:31.996577"
18395,579,2,2425,"5.99","2007-02-18 16:06:11.996577"
28343,551,2,3996,"5.99","2007-04-06 22:15:09.996577"
31022,178,2,8388,"5.99","2007-04-29 04:16:41.996577"
31016,178,1,6554,"5.99","2007-04-12 03:35:52.996577"
28322,548,1,9614,"5.99","2007-04-30 02:27:57.996577"
18408,583,2,2845,"5.99","2007-02-19 21:15:03.996577"
20884,411,1,11997,"5.99","2007-03-17 17:03:04.996577"
28291,545,1,7078,"5.99","2007-04-27 02:45:03.996577"
20888,411,1,14772,"5.99","2007-03-21 22:19:05.996577"
20892,412,1,10467,"5.99","2007-03-01 08:14:24.996577"
31775,254,1,5550,"5.99","2007-04-10 01:27:01.996577"
28289,545,1,4597,"5.99","2007-04-08 05:12:08.996577"
28288,545,1,3975,"5.99","2007-04-06 21:28:35.996577"
31000,176,1,7751,"5.99","2007-04-28 04:24:39.996577"
20920,415,1,10263,"5.99","2007-03-01 01:31:14.996577"
20923,415,2,12128,"5.99","2007-03-17 21:59:35.996577"
28285,544,1,8937,"5.99","2007-04-30 01:21:47.996577"
17774,409,2,1226,"5.99","2007-02-15 02:14:36.996577"
30981,175,2,4167,"5.99","2007-04-07 08:05:34.996577"
20933,416,2,11047,"5.99","2007-03-02 04:37:46.996577"
30958,172,2,9218,"5.99","2007-04-30 11:43:01.996577"
28268,542,2,6325,"5.99","2007-04-11 17:34:27.996577"
28267,542,2,6077,"5.99","2007-04-11 03:34:34.996577"
30950,172,1,6875,"5.99","2007-04-12 18:51:31.996577"
30945,172,1,4820,"5.99","2007-04-08 15:53:49.996577"
20955,418,2,10537,"5.99","2007-03-01 10:50:54.996577"
20971,418,2,15957,"5.99","2007-03-23 17:49:48.996577"
31759,252,1,8636,"5.99","2007-04-29 12:52:39.996577"
28245,539,2,8761,"5.99","2007-04-29 17:55:13.996577"
20979,419,1,12720,"5.99","2007-03-18 19:57:08.996577"
28242,539,2,6874,"5.99","2007-04-12 18:49:19.996577"
20985,420,2,11236,"5.99","2007-03-02 11:45:47.996577"
28214,537,2,5877,"5.99","2007-04-10 17:37:17.996577"
30944,171,2,9084,"5.99","2007-04-30 06:42:55.996577"
17779,410,2,2400,"5.99","2007-02-18 14:39:12.996577"
28203,536,1,6400,"5.99","2007-04-11 21:12:10.996577"
18442,592,2,1423,"5.99","2007-02-15 16:36:38.996577"
30938,171,1,5660,"5.99","2007-04-10 06:14:38.996577"
28186,534,1,9456,"5.99","2007-04-30 20:50:42.996577"
21028,425,2,14089,"5.99","2007-03-20 22:27:28.996577"
18446,593,2,2055,"5.99","2007-02-17 13:55:29.996577"
18450,594,2,1537,"5.99","2007-02-15 23:21:17.996577"
21037,426,2,12548,"5.99","2007-03-18 13:03:52.996577"
17786,413,2,2130,"5.99","2007-02-17 19:29:10.996577"
